latex_pred,latex_true,pron,cer,wer,rouge1,chrf,chrfpp,bleu,sbleu,meteor,cer_lower,wer_lower,rouge1_lower,chrf_lower,chrfpp_lower,bleu_lower,sbleu_lower,meteor_lower
 \sum_{i=1}^n a_i,\sum_{i=1}^{n} a_i,Сумма от и равно одному до эн а итой,0.1111111111111111,0.5,1.0,0.6698374908302036,0.5441677421827515,0.6658130312153507,0.6658130312153506,0.2873563218390805,0.1111111111111111,0.5,1.0,0.6698374908302036,0.5441677421827515,0.6658130312153507,0.6658130312153506,0.2873563218390805
 \mathbf{I}_n,\mathbf{I}_n,Единичная матрица размера эн,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996
 \lambda \neq 0,\lambda \neq 0,Лямбда не равно нулю,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 \mathbf{v} = c_1 \mathbf{u}_1 + c_2 \mathbf{u}_2,\mathbf{v} = c_1 \mathbf{u}_1 + c_2 \mathbf{u}_2,Вектор в равен це один у один плюс це два у два,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999142661179699,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999142661179699
 \mathbf{A} = \mathbf{U} \mathbf{\Sigma} \mathbf{V}^T,\mathbf{A} = \mathbf{U} \mathbf{\Sigma} \mathbf{V}^{\top},А равно U на Сигма на транспонированную V,0.10526315789473684,0.2,0.8888888888888888,0.8988712846475984,0.8653725760049673,0.843175304717131,0.8431753047171305,0.4789127927385788,0.08771929824561403,0.2,0.8888888888888888,0.9020764262763717,0.8677765298393066,0.843175304717131,0.8431753047171305,0.4789127927385788
 a^n + b^n = c^n,a^n + b^n = c^n,А в степени эн плюс Б в степени эн равно Це в степени эн,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996
 \mathbf{A} \mathbf{v} + \mathbf{b} \mathbf{v} = \mathbf{c} \mathbf{v},a^n + b^n = c^n,А возводится в эн плюс Б возводится в эн равно Це возводится в эн,4.0,1.2,0.3333333333333333,0.039308176100628936,0.06826812497005126,0.0,0.016404472625060697,0.14084507042253522,4.0,1.2,0.3333333333333333,0.039308176100628936,0.06826812497005126,0.0,0.017345617945636577,0.14084507042253522
 c x^2 + d = 0,cx^2 + d = 0,Це икс в квадрате плюс Дэ равно нулю,0.08333333333333333,0.4,0.6666666666666665,1.0,0.9364474283113338,0.6803749333171202,0.68037493331712,0.778186274509804,0.08333333333333333,0.4,0.6666666666666665,1.0,0.9364474283113338,0.6803749333171202,0.68037493331712,0.778186274509804
 fx + g = h,fx + g = h,Эф икс плюс Же равно Аш,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996
 vx + w = x,vx + w = x,Вэ икс плюс Дабл ю равно Икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996
 px^2 + qx + r = s,px^2 + qx + r = s,П икс в квадрате плюс кью икс плюс эр равно эс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781
 rx^4 + sx^3 + tx^2 + ux + v = w,rx^4 + sx^3 + tx^2 + ux + v = w,Эр икс в четвёртой плюс эс икс в кубе плюс тэ икс в квадрате плюс у икс плюс вэ равно дабл ю,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492
 ux^4 + vx^3 + wx^2 + x + y = z,ux^4 + vx^3 + wx^2 + xx + y = z,У икс в четвёртой плюс вэ икс в кубе плюс дабл ю икс в квадрате плюс икс икс плюс игрек равно зэт,0.03225806451612903,0.09090909090909091,0.8888888888888888,0.8563533891415088,0.8559784020426925,0.8282477531331041,0.8282477531331043,0.9054545454545455,0.03225806451612903,0.09090909090909091,0.8888888888888888,0.8563533891415088,0.8559784020426925,0.8282477531331041,0.8282477531331043,0.9054545454545455
 fu^4,fu^4,Эф у в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 fu^4,fu^4,Эф у возведённый в четвёртую степень,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 fu^4,fu^4,Эф умножить на у в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 fu^4,fu^4,Эф умноженное на у в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 is^4,is^4,И эс в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 is^4,is^4,И эс возведённый в четвёртую степень,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 is^4,is^4,И умножить на эс в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 is^4,is^4,И умноженное на эс в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 lz^4,lz^4,Эл зэт в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 lz^4,lz^4,Эл зэт возведённый в четвёртую степень,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 lz^4,lz^4,Эл умножить на зэт в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 lz^4,lz^4,Эл умноженное на зэт в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 mw^4,mw^4,Эм дабл ю в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 mw^4,mw^4,Эм дабл ю возведённый в четвёртую степень,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 mw^4,mw^4,Эм умножить на дабл ю в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 mw^4,mw^4,Эм умноженное на дабл ю в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 6 x^2 + 11 x - 10,6x^2 + 11x - 10,Шесть икс в квадрате плюс одиннадцать икс минус десять,0.13333333333333333,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143,0.13333333333333333,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143
 6 x^2 + 11 x - 10,6x^2 + 11x - 10,Шесть умножить на икс в квадрате плюс одиннадцать умножить на икс минус десять,0.13333333333333333,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143,0.13333333333333333,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143
 6 x^2 + 11 x - 10,6x^2 + 11x - 10,Шесть икс в степени два плюс одиннадцать икс минус десять,0.13333333333333333,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143,0.13333333333333333,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143
 8 x^2 + 7 x - 3,8x^2 + 7x - 3,Восемь икс в квадрате плюс семь икс минус три,0.15384615384615385,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143,0.15384615384615385,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143
 8 x^2 + 7 x - 3,8x^2 + 7x - 3,Восемь умножить на икс в квадрате плюс семь умножить на икс минус три,0.15384615384615385,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143,0.15384615384615385,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143
 8 x^2 + 7 x - 3,8x^2 + 7x - 3,Восемь икс в степени два плюс семь икс минус три,0.15384615384615385,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143,0.15384615384615385,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143
 9 x^2 - 2 x + 5,9x^2 - 2x + 5,Девять икс в квадрате минус два икс плюс пять,0.15384615384615385,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143,0.15384615384615385,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143
 9 x^2 - 2 x + 5,9x^2 - 2x + 5,Девять умножить на икс в квадрате минус два умножить на икс плюс пять,0.15384615384615385,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143,0.15384615384615385,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143
 9 x^2 - 2 x + 5,9x^2 - 2x + 5,Девять икс в степени два минус два икс плюс пять,0.15384615384615385,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143,0.15384615384615385,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143
 5 + 9 x^2 - 2 x,5 + 9x^2 - 2x,Пять плюс девять икс в квадрате минус два икс,0.15384615384615385,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143,0.15384615384615385,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143
 by,by,Б игрек,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 by,by,Б умножить на игрек,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 by,by,Б умноженное на игрек,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 dw^2,dw^2,Дэ дабл ю в квадрате,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 dw^2,dw^2,Дэ умножить на дабл ю в квадрате,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 dw^2,dw^2,Дэ умноженное на дабл ю в квадрате,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 \mathbf{H} \mathbf{R},hr,Эйч эр,10.0,2.0,0.0,0.08928571428571429,0.059523809523809514,0.0,0.0,0.0,9.5,2.0,0.0,0.17857142857142858,0.11904761904761903,0.0,0.0,0.0
 hr,hr,Эйч умножить на эр,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 hr,hr,Эйч умноженное на эр,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 \mathbf{A} + \mathbf{B},a + b,А плюс б,3.6,0.6666666666666666,0.6666666666666666,0.15151515151515152,0.16901408450704225,0.0,0.03747776736677921,0.4166666666666667,3.6,0.6666666666666666,0.6666666666666666,0.15151515151515152,0.16901408450704225,0.0,0.049323515694897076,0.4166666666666667
 \mathbf{A} \mathbf{B},a \cdot b,А умножить на б,1.8888888888888888,1.0,0.5714285714285715,0.06944444444444445,0.05208333333333333,0.0,0.04196114906296548,0.28571428571428575,1.8888888888888888,1.0,0.5714285714285715,0.06944444444444445,0.05208333333333333,0.0,0.05522397783539471,0.28571428571428575
 a - \alpha,a - \alpha,А минус альфа,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 c - \gamma,c - \gamma,Це минус гамма,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 \frac{c}{\gamma},\frac{c}{\gamma},Це делить на гамма,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781
 f \cdot \zeta,f \cdot \zeta,Эф умножить на дзета,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 i \cdot \iota,i \cdot \iota,Ай умножить на йота,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 \frac{i}{\iota},\frac{i}{\iota},Ай делить на йота,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781
 \frac{l}{\mu},\frac{l}{\mu},Эль делить на мю,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781
 n + \xi,n + \xi,Эн плюс кси,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 r \cdot \sigma,r \cdot \sigma,Эр умножить на сигма,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 v - \chi,v - \chi,Вэ минус хи,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 v \cdot \chi,v \cdot \chi,Вэ умножить на хи,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 w \cdot \psi,w \cdot \psi,Дабл ю умножить на пси,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 2x^{\frac{3}{2}} + 3x^2,2x^{\frac{3}{2}} + 3x^2,Два икс в степени три вторых плюс три икс в квадрате,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 x^{\frac{4}{5}},x^{\frac{4}{5}},Икс в степени четыре пятых,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9995,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9995
 2x^{\frac{9}{10}} - 5x,2x^{\frac{9}{10}} - 5x,Два икс в степени девять десятых минус пять икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 3x^{\frac{4}{7}} + 2x,3x^{\frac{4}{7}} + 2x,Три икс в степени четыре седьмых плюс два икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 \gamma + \delta,\gamma + \delta,Гамма плюс дельта,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 \frac{\iota}{\kappa},\frac{\iota}{\kappa},Йота разделить на каппа,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781
 cx^2 + d = 0,cx^2 + d = 0,Ц икс в квадрате плюс д равно нулю,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996
 fx + g = h,fx + g = h,Эф икс плюс жи равно аш,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996
 2x^{\frac{3}{2}} + 3x^2,2x^{\frac{3}{2}} + 3x^2,Два икс возведённый в степень три вторых плюс три икс в квадрате,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 x^{\frac{4}{5}},x^{\frac{4}{5}},Икс возведённый в степень четыре пятых,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9995,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9995
 2x^{\frac{9}{10}} - 5x,2x^{\frac{9}{10}} - 5x,Два икс возведённый в степень девять десятых минус пять икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 vx + w = x,vx + w = x,Ве икс плюс дабл-ю равно икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996
 px^2 + qx + r = s,px^2 + qx + r = s,Пе икс в квадрате плюс ку икс плюс эр равно эс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781
 rx^4 + sx^3 + tx^2 + ux + v = w,rx^4 + sx^3 + tx^2 + ux + v = w,Эр икс в четвёртой степени плюс эс икс в кубе плюс те икс в квадрате плюс у икс плюс ве равно дабл-ю,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492
 ux^4 + vx^3 + wx^2 + x + y = z,ux^4 + vx^3 + wx^2 + xx + y = z,У икс в четвёртой степени плюс ве икс в кубе плюс дабл-ю икс в квадрате плюс икс икс плюс игрик равно зет,0.03225806451612903,0.09090909090909091,0.8888888888888888,0.8563533891415088,0.8559784020426925,0.8282477531331041,0.8282477531331043,0.9054545454545455,0.03225806451612903,0.09090909090909091,0.8888888888888888,0.8563533891415088,0.8559784020426925,0.8282477531331041,0.8282477531331043,0.9054545454545455
 fu^4,fu^4,Эф у в степени четыре,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 is^4,is^4,И эс в степени четыре,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 lz^4,lz^4,Эл зет в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 lz^4,lz^4,Эл зет в степени четыре,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 lz^4,lz^4,Эл умножить на зет в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 lz^4,lz^4,Эл умноженное на зет в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 mw^4,mw^4,Эм дабл-ю в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 mw^4,mw^4,Эм дабл-ю в степени четыре,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 mw^4,mw^4,Эм умножить на дабл-ю в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 mw^4,mw^4,Эм умноженное на дабл-ю в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 px^2 + qx + r,p x^2 + q x + r,Пи икс в квадрате плюс ку икс плюс эр,0.13333333333333333,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523,0.13333333333333333,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523
 px^2 + qx + r,p x^2 + q x + r,Пи умножить на икс в квадрате плюс ку умножить на икс плюс эр,0.13333333333333333,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523,0.13333333333333333,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523
 px^2 + qx + r,p x^2 + q x + r,Пи икс в степени два плюс ку икс плюс эр,0.13333333333333333,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523,0.13333333333333333,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523
 px^2 + qx + r,p x^2 + q x + r,Пи икс в квадрате плюс ку умножить на икс плюс эр,0.13333333333333333,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523,0.13333333333333333,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523
 13x^2 - 4x + 9,13 x^2 - 4 x + 9,Тринадцать икс в квадрате минус четыре икс плюс девять,0.125,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523,0.125,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523
 13x^2 - 4x + 9,13 x^2 - 4 x + 9,Тринадцать умножить на икс в квадрате минус четыре умножить на икс плюс девять,0.125,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523,0.125,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523
