gt_latex,pr_latex,pron,audio_path
"Since for a given $R$ a smaller $R_{I}$ implies a more centrally concentrated object, it may be that $\epsilon_{R}$ is at least as good an indicator as $\delta_{R}$ for inferring if an initial patch is destined to become a nonlinear overdense halo."," Since for a given $r$ (smaller $r_{i}$) implies a more centrally concentrated object, it may be that $\epsilon(r)$ is at least as good an indicator as $\Delta(r,\rho)$ for inferring if an initial patch is destined to become a nonlinear overdense halo.","Since for a given <formula_start>R<formula_end> a smaller <formula_start>R I<formula_end> implies a more centrally concentrated object, it may be that <formula_start>epsilon R<formula_end> is at least as good an indicator as <formula_start>delta R<formula_end> for inferring if an initial patch is destined to become a nonlinear overdense halo.",wav_path
"As before, this estimates $\mu$ when $h=h_{\boldsymbol{\beta}_{0}}$."," As before, this estimates $\mu$ when $H=H_{\boldsymbol{\beta}_{0}}$.","As before, this estimates mu when h equals h of bold beta subscript zero.",wav_path
"As before, this estimates $\mu$ when $h=h_{\boldsymbol{\beta}_{0}}$."," As before, this estimates $\mu$ when $h=H(\boldsymbol{\beta}_{0})$.","As before, this estimates <formula_start>mu<formula_end> when <formula_start>h equals h of bold beta subscript zero<formula_end>.",wav_path
"As before, this estimates $\mu$ when $h=h_{\boldsymbol{\beta}_{0}}$."," As before, this estimates the mean when $h=H(\beta_{0})$.","As before, this estimates <formula_start>the mean<formula_end> when <formula_start>h equals h of beta zero<formula_end>.",wav_path
"As before, this estimates $\mu$ when $h=h_{\boldsymbol{\beta}_{0}}$."," As before, this estimates the mean when $h=H(\beta_{0})$.","As before, this estimates <formula_start>the mean<formula_end> when <formula_start>h equals h of beta zero<formula_end>.",wav_path
"As before, this estimates $\mu$ when $h=h_{\boldsymbol{\beta}_{0}}$."," As before, this estimate gives $\mu_{H}=H(\boldsymbol{\beta}_{0})$.","As before, this estimates <formula_start>mu<formula_end> when <formula_start>h equals h of bold beta subscript zero<formula_end>.",wav_path
"As before, this estimates $\mu$ when $h=h_{\boldsymbol{\beta}_{0}}$."," As before, this estimates $\mu$ when $h=h_{\beta,\beta_{0}}$.","As before, this estimates mu when h equals h of bold beta subscript zero.",wav_path
"As before, this estimates $\mu$ when $h=h_{\boldsymbol{\beta}_{0}}$."," As before, this estimates $\mu$ when $h=H(\boldsymbol{\beta}_{0})$.","As before, this estimates <formula_start>mu<formula_end> when <formula_start>h equals h of bold beta subscript zero<formula_end>.",wav_path
"As before, this estimates $\mu$ when $h=h_{\boldsymbol{\beta}_{0}}$."," As before, this estimates the mean when $h=h(\beta_{0})$.","As before, this estimates <formula_start>the mean<formula_end> when <formula_start>h equals h of beta zero<formula_end>.",wav_path
The $\chi^{2}$ values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom.," The $\chi^{2}$ values of sinusoidal fits to the RV data are 56.2 and 86.0, with 35 degrees of freedom.",The chi squared values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom.,wav_path
The $\chi^{2}$ values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom., The $\chi^{2}$ values of sinusoidal fits to the RV data are 56.2 and 86.3 with 35 degrees of freedom.,The <formula_start>chi-squared<formula_end> values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom.,wav_path
The $\chi^{2}$ values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom., The $\chi^{2}$ values of sinusoidal fits to the RAVEN data are 56.2 and 86.0 with 30 degrees of freedom.,The <formula_start>chi squared<formula_end> values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom.,wav_path
The $\chi^{2}$ values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom., The $\chi^{2}$ values of sinusoidal fits to the RV data are 56.2 and 86.0 (with 35 degrees of freedom).,The <formula_start>chi-squared<formula_end> values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom.,wav_path
The $\chi^{2}$ values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom., The $\chi^{2}$ values of sinusoidal fits to the RV data are 56.2 and 86.0 (with 35 degrees of freedom).,The <formula_start>chi squared<formula_end> values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom.,wav_path
The $\chi^{2}$ values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom.," The key square values of sineoidal fits to the RV data are $56.2$ and $86.0$, with $35^{\circ}$ of freedom.",The chi squared values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom.,wav_path
The $\chi^{2}$ values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom., The $\chi^{2}$ values of sinusoidal fits to the RV data are 56.2 and 86.3 with 35 degrees of freedom.,The <formula_start>chi squared<formula_end> values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom.,wav_path
The $\chi^{2}$ values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom., The $\chi^{2}$ values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom.,The <formula_start>chi-squared<formula_end> values of sinusoidal fits to the RV data are 56.2 and 86.0 with 35 degrees of freedom.,wav_path
"Thus, $t$ is incomparable to any skyline tuple so $t$ is a skyline tuple, that is, $t\in\mathcal\\S$."," Thus $T$ is incomparable to any skyline tuple, so $T$ is a skyline tuple tuple (that is, $T\in\mathcal\\S$).","Thus, t is incomparable to any skyline tuple so t is a skyline tuple, that is, t is an element of script S.",wav_path
"Thus, $t$ is incomparable to any skyline tuple so $t$ is a skyline tuple, that is, $t\in\mathcal\\S$."," Last, $t$ is incomparable to any skyline tuple, so $t$ is a skyline tuple (that is, $t\in\\S$).","Thus, t is incomparable to any skyline tuple so t is a skyline tuple, that is, t is an element of script S.",wav_path
"Thus, $t$ is incomparable to any skyline tuple so $t$ is a skyline tuple, that is, $t\in\mathcal\\S$."," Thus, $T$ is incomparable to any $\mathcal\\S$-tuple, so $T$ is a $\mathcal\\S$-tuple (that is, $T\in\mathcal\\S$).","Thus, <formula_start>t<formula_end> is incomparable to any skyline tuple so <formula_start>t<formula_end> is a skyline tuple, that is, <formula_start>t in script S<formula_end>.",wav_path
"Thus, $t$ is incomparable to any skyline tuple so $t$ is a skyline tuple, that is, $t\in\mathcal\\S$."," Thus, $T$ is incomparable to any skyline tuple, so $T$ is a skyline tuple (that is, $T\in\mathcal\\S_{c}$).","Thus, <formula_start>t<formula_end> is incomparable to any skyline tuple so <formula_start>t<formula_end> is a skyline tuple, that is, <formula_start>t is an element of script S<formula_end>.",wav_path
"Thus, $t$ is incomparable to any skyline tuple so $t$ is a skyline tuple, that is, $t\in\mathcal\\S$.", Thus $T$ is incomparable to any skyline tuple $\mathbb\\S$ where that $T\in\mathbb\\S$.,"Thus, <formula_start>t<formula_end> is incomparable to any skyline tuple so <formula_start>t<formula_end> is a skyline tuple, that is, <formula_start>t in script S<formula_end>.",wav_path
"Thus, $t$ is incomparable to any skyline tuple so $t$ is a skyline tuple, that is, $t\in\mathcal\\S$."," Thus, $T$ is incompatible to any skyline $\mathbb\\S$ if and only if $T$ is an element of $\mathcal\\S$.","Thus, <formula_start>t<formula_end> is incomparable to any skyline tuple so <formula_start>t<formula_end> is a skyline tuple, that is, <formula_start>t is an element of script S<formula_end>.",wav_path
"Thus, $t$ is incomparable to any skyline tuple so $t$ is a skyline tuple, that is, $t\in\mathcal\\S$."," Thus $t$ is incomparable to any skyline tuple, so $t$ is a skyline tuple (that is, $t\in\\S$).","Thus, t is incomparable to any skyline tuple so t is a skyline tuple, that is, t is an element of script S.",wav_path
"Thus, $t$ is incomparable to any skyline tuple so $t$ is a skyline tuple, that is, $t\in\mathcal\\S$."," Thus $t$ is incomparable to any skyline tuple, so $t$ is a skyline tuple, that is $t\in\\S$.","Thus, t is incomparable to any skyline tuple so t is a skyline tuple, that is, t is an element of script S.",wav_path
"Thus, $t$ is incomparable to any skyline tuple so $t$ is a skyline tuple, that is, $t\in\mathcal\\S$."," Thus, $T$ is incomparable to any skyline tuple, so $T$ is a skyline tuple (that is, $T\in\mathcal\\S$).","Thus, <formula_start>t<formula_end> is incomparable to any skyline tuple so <formula_start>t<formula_end> is a skyline tuple, that is, <formula_start>t in script S<formula_end>.",wav_path
"Thus, $t$ is incomparable to any skyline tuple so $t$ is a skyline tuple, that is, $t\in\mathcal\\S$."," Thus, $T$ is incomparable to any skyline tuple, so $T$ is a skyline tuple (that is, $T\in\mathcal\\S$).","Thus, <formula_start>t<formula_end> is incomparable to any skyline tuple so <formula_start>t<formula_end> is a skyline tuple, that is, <formula_start>t is an element of script S<formula_end>.",wav_path
"Moreover, in each monomial in $L_{n}$ the number of derivatives acting on the metric and the scalar field must be $n+2$ in total."," Moreover, in each monomial in $L_{n}$, the number of derivatives acting on the metric and the scalar field must be $n+2$ in total.","Moreover, in each monomial in L sub n the number of derivatives acting on the metric and the scalar field must be n plus 2 in total.",wav_path
"Moreover, in each monomial in $L_{n}$ the number of derivatives acting on the metric and the scalar field must be $n+2$ in total."," Moreover, in each monomial in $L_{n}$, the number of derivatives acting on the metric and the scalar field must be $n$ in total.","Moreover, in each monomial in <formula_start>L n<formula_end> the number of derivatives acting on the metric and the scalar field must be <formula_start>n add 2<formula_end> in total.",wav_path
"Moreover, in each monomial in $L_{n}$ the number of derivatives acting on the metric and the scalar field must be $n+2$ in total."," Moreover, in each monomial in $L_{\mathcal\\N}$, the number of derivatives acting on the metric and the scalar field must be $n+2$ in total.","Moreover, in each monomial in <formula_start>L sub n<formula_end> the number of derivatives acting on the metric and the scalar field must be <formula_start>n plus 2<formula_end> in total.",wav_path
"Moreover, in each monomial in $L_{n}$ the number of derivatives acting on the metric and the scalar field must be $n+2$ in total."," Moreover, in each monomial $L_{n}$ the number of derivatives acting on the metric and the scalar field must be $n+2$ in total.","Moreover, in each monomial in <formula_start>L sub n<formula_end> the number of derivatives acting on the metric and the scalar field must be <formula_start>n plus 2<formula_end> in total.",wav_path
"Moreover, in each monomial in $L_{n}$ the number of derivatives acting on the metric and the scalar field must be $n+2$ in total."," Moreover, in each monitor $l$, the number of derivatives acting on the metric and the scalar field must be at most $n/2$ in total.","Moreover, in each monomial in <formula_start>L n<formula_end> the number of derivatives acting on the metric and the scalar field must be <formula_start>n add 2<formula_end> in total.",wav_path
"Moreover, in each monomial in $L_{n}$ the number of derivatives acting on the metric and the scalar field must be $n+2$ in total."," Moreover, in each monomial in $L_{n}$, the number of derivatives acting on the matrix and the scalar field must be $n+2$ in total.","Moreover, in each monomial in L sub n the number of derivatives acting on the metric and the scalar field must be n plus 2 in total.",wav_path
"Moreover, in each monomial in $L_{n}$ the number of derivatives acting on the metric and the scalar field must be $n+2$ in total."," Moreover, in each monomial in $L_{\mathcal\\N}$, the number of derivatives acting on the metric in the scalar field must be $M+2$ in total.","Moreover, in each monomial in <formula_start>L sub n<formula_end> the number of derivatives acting on the metric and the scalar field must be <formula_start>n plus 2<formula_end> in total.",wav_path
